temp,wind,humid,snow
-1.6,1.5,80,0
-1.4,1.9,78,0
-1.3,2.1,81,0
-1.1,2.6,80,0
-1,2,79,0
-1,2.4,80,0
-0.9,2.1,79,0
-1.1,2.6,81,0
-1.1,3.5,80,0
-1.7,2.4,82,0
-1.3,3,81,0
-1.1,3,81,0
-1.3,3.5,83,0
-1.3,3,83,0
-1.5,4.2,83,0
-1.1,4.7,82,0
-0.4,3.4,79,0
0.3,4.1,82,0
1.1,3.9,79,0
1.9,3.3,75,0
1.1,2.3,96,0
0.6,3.4,99,0.8
0.6,2.4,100,1.3
0.3,2.4,100,2.1
0.6,1.6,100,1.9
0.9,2.6,100,1.5
0.7,2.5,99,1.9
0.2,1.7,100,3.4
0.3,1.4,100,2.9
0.5,1.8,100,2.8
0.6,1.7,100,2.7
0.8,0.8,100,2.7
1.2,2.9,100,2.6
0.5,4.4,87,2.6
-0.2,4.3,80,2.6
-1,6.2,73,2.5
-2.4,4.3,77,2.5
-2.9,4.1,75,2.5
-3.8,4.4,75,2.4
-5,5.5,70,2.4
-5.2,6.3,65,2.3
-4.2,5.5,56,2.2
-4.2,6.2,53,2.2
-4,5.3,50,2.2
-3.6,4.7,44,2.1
-3.6,7.2,43,2
-5,6.6,47,2
-6.2,4.8,44,2
-7.2,6.5,47,2
-7.7,6.1,51,2
-8.1,4.4,52,2
-8.2,4,52,2
-8.6,4.9,54,2
-8.8,5.5,46,2
-9.4,3.6,42,2
-9.6,6.2,43,2
-9.9,5.4,44,2
-10.2,3.8,42,2
-10.4,3.9,44,2
-10.6,3.5,43,2
-10.8,4.3,43,2
-11,3.4,45,2
-11.1,3,45,2
-10.3,3.6,44,2
-9,5.6,44,2
-8.2,6.6,43,2
-7.1,6.1,41,2
-6.4,6.7,40,2
-6.2,9.2,39,2
-6.4,6.9,37,1.9
-6.6,7.9,35,1.8
-7.2,5.6,36,1.8
-8.1,3.7,43,1.8
-8.3,5.6,41,1.8
-8.7,4.8,45,1.8
-9.1,4,42,1.8
-9.5,5.1,36,1.8
-9.7,3.8,34,1.8
-10.4,4.7,36,1.8
-10.8,2.3,39,1.8
-11.1,3.2,41,1.8
-11.5,3.3,42,1.8
-11.8,3,43,1.8
-12.2,2.3,42,1.8
-12.6,1.5,43,1.8
-13.1,1.5,43,1.8
-13,1.1,40,1.8
-12.1,2,36,1.8
-10,3.1,30,1.8
-9,3.2,32,1.8
-7.1,3.1,28,1.8
-6.1,3.4,27,1.8
-4,2.1,26,1.8
-2.5,2.2,25,1.6
-2.9,2.6,28,1.5
-3.9,2.3,30,1.5
-5.2,2.1,34,1.5
-6.1,0.4,40,1.5
-6.6,0.9,46,1.5
-7.1,0.9,52,1.5
-7.4,2.5,51,1.5
-7.5,1.1,55,1.5
-8,2.1,59,1.5
-7.8,3.2,59,1.5
-8,2.9,59,1.5
-7.9,3.6,54,1.5
-8,4,51,1.5
-7.7,2.6,50,1.5
-7.7,3.4,52,1.5
-8.1,3.7,51,1.5
-7.9,3.4,49,1.5
-6.8,3.2,47,1.5
-5.6,3.9,45,1.5
-4.6,3.3,43,1.5
-3.7,3.2,43,1.5
-2.4,2.1,43,1.5
-1.8,3.3,43,1.5
-1.4,3.7,44,1.3
-1.3,3.6,45,1.2
-1.4,4.2,47,1.2
-1.3,4.2,46,1.2
-1,3.3,49,1.2
-0.9,3.7,52,1.2
-0.6,3.1,54,1.2
-0.2,2.6,57,1.2
-0.3,2.5,76,1.2
-1,2.5,96,2.2
-0.8,2.3,98,2.8
-0.5,2.9,98,2.9
0,0.7,98,2.9
0.3,2.6,99,2.5
0.6,0.4,100,2.4
1,1.4,100,2.3
1.8,5.2,94,2.2
0.6,5.3,84,2.2
-0.1,4.1,81,2.1
-0.9,5.4,70,2
-1.1,6.3,57,2
-0.2,4.8,52,2
-0.5,5.6,38,1.9
-0.4,6,39,1.9
-0.1,5.8,37,1.8
-0.4,3.9,41,1.8
-1.9,4.8,41,1.8
-2.9,3.4,41,1.8
-3.7,3.6,46,1.8
-4.1,4.6,50,1.8
-5.1,3.8,56,1.8
-5.8,4.1,58,1.8
-6.1,2.7,61,1.8
-6.5,2.7,63,1.8
-7,0.9,64,1.8
-7,2.1,59,1.8
-7.3,1.8,59,1.8
-6.8,3.7,56,1.8
-7.4,2.6,57,1.8
-8.2,1.1,58,1.8
-8.1,2.8,55,1.8
-8.8,0.8,59,1.8
-8.1,0.5,42,1.8
-5.5,1.6,43,1.7
-3.2,1.4,34,1.7
-1.3,1.1,35,1.6
-2.7,5,45,1.6
-3.9,4.2,49,1.5
-4.8,2.7,81,1.5
-5,3,74,1.5
-4.9,1.8,73,1.5
-5.8,2.7,77,1.5
-6,2.8,80,1.5
-6.1,3.3,73,1.5
-6.9,3.6,62,1.5
-7.6,3.1,54,1.5
-7.9,2.2,52,1.5
-8.5,1.5,54,1.5
-8.8,2.5,56,1.5
-9.3,1.9,59,1.5
-9.2,0.5,64,1.5
-9.2,0.2,63,1.5
-9.6,2.7,68,1.5
-9.3,2.4,66,1.5
-8.2,2.4,68,1.5
-7.6,3.1,78,1.5
-7.1,3,81,1.8
-6.4,3.5,82,2.1
-4.6,1.6,74,2.1
-2.5,0.9,66,1.9
-0.8,2.2,70,1.8
-0.3,4.1,63,1.6
0.5,4.8,53,1.5
0.4,5,52,1.2
-0.8,3.7,54,1.1
-1.8,2.4,55,1.1
-2.6,1.1,57,1.1
-3.6,0.6,65,1.1
-3.7,1,64,1.1
-3.7,1.1,65,1.1
-4,1.3,68,1.1
-4.3,2.5,68,1.1
-4.7,2.1,71,1.1
-4.9,2.8,79,1.1
-5.1,2.2,77,1.1
-5.2,2.9,77,1.1
-5.6,2.2,77,1.1
-5.7,2.3,74,1.1
-5.6,2.1,73,1.1
-5.2,3.2,72,1.1
-4.1,3.8,70,1
-3.1,2.6,69,1
-2.1,3.2,65,1
-0.7,3,60,0.9
0.5,3.6,57,0.8
1.4,2.7,55,0.8
1.7,3,56,0.7
1.8,2.7,57,0.7
1.6,2.4,61,0.7
1,2.3,65,0.6
1.1,2.7,64,0.6
1.2,2.6,65,0.5
1.3,2.6,65,0.5
1.4,1.7,66,0.5
1,2.4,70,0.5
1.1,1.6,70,0.5
1,1.3,72,0.5
1,1.3,71,0.5
1.1,1.6,73,0.5
1.2,0.8,74,0.5
1.3,1.7,76,0.5
1.8,1.7,82,0.4
2.2,1,87,0.3
2,1.6,92,0.3
2,0.5,88,0.3
3.1,0.5,78,0.2
5.5,4,74,0.2
6.2,3.7,65,0
6.4,3.7,59,0
5.5,4.6,57,0
5.2,4.5,48,0
4.1,5.9,41,0
2.9,4.6,46,0
1.4,3.8,54,0
0.3,4.9,59,0
-0.8,3.7,64,0
-1.4,4,64,0
-1.9,3.5,63,0
-2.6,1.1,63,0
-3,2.5,60,0
-3.4,2.2,60,0
-3.8,2.9,61,0
-4.2,2,64,0
-4.7,2.1,64,0
-4.7,2.6,69,0
-5,1.6,70,0
-5.6,1,68,0
-5.8,0.9,66,0
-5.1,2.7,57,0
-3.4,3.2,51,0
-1.4,1,43,0
-0.2,2.2,37,0
0.8,4.4,33,0
0.7,5,36,0
1.5,5.1,35,0
1.4,3.3,37,0
0.5,3.2,41,0
-0.7,3.7,43,0
-1.3,1.5,51,0
-1.6,3.2,50,0
-2.8,1,56,0
-3.6,1.1,55,0
-4.2,0.9,57,0
-4.7,1.3,54,0
-5.4,0.9,57,0
-5.7,0.9,58,0
-6.1,2,60,0
-6.7,2.1,59,0
-5.9,2.5,52,0
-6.4,1.6,60,0
-7,0.5,59,0
-7,1.7,60,0
-5.8,2.2,50,0
-3.5,2.9,43,0
-2,3.2,34,0
-1,3.8,32,0
-0.2,3.5,32,0
1.3,3,30,0
2.5,2.3,28,0
2,2.2,28,0
0.4,2.5,32,0
-1,2.4,36,0
-1.7,2.5,36,0
-2.5,0.6,37,0
-3.1,1.3,45,0
-3.6,0.5,42,0
-3.9,0.2,47,0
-4.5,2,54,0
-4.6,2.6,51,0
-4.9,1.9,54,0
-5.4,1.6,55,0
-5.5,1,56,0
-5.5,0.5,57,0
-5.9,1.2,63,0
-5.9,2,65,0
-6.3,2.6,69,0
-5.2,2.1,58,0
-2.5,1.7,49,0
-0.8,1.3,42,0
0.9,2,35,0
2.6,0.8,30,0
4.4,1.3,30,0
4.7,1.6,30,0
3.2,2.4,33,0
2,2.8,35,0
0.8,2.4,38,0
-0.2,1.9,39,0
-1.1,1,42,0
-1.3,1.6,43,0
-1.7,0.4,50,0
-2.5,0.6,52,0
-2.8,1,52,0
-3.1,2.3,56,0
-3.3,1,60,0
-3.4,1,60,0
-3.1,2.7,64,0
-3,2.8,64,0
-3.1,2.9,65,0
-3.4,1.7,67,0
-3.1,1.8,66,0
-2.4,2,58,0
-1.6,2.8,59,0
-0.3,2.7,54,0
0.5,2.5,52,0
1,2.5,53,0
1.5,2.3,52,0
1.5,2.4,53,0
1.6,1.1,64,0
1.5,1.5,65,0
1.2,2.5,71,0
0.9,2.2,72,0
0.5,2.7,74,0
0,3,76,0
-0.3,2.8,77,0
-0.5,1.7,80,0
-0.6,2.1,78,0
-0.1,2.4,77,0
0.1,2.3,76,0
0.5,2.5,74,0
0.6,1.8,74,0
0.7,1.5,73,0
0.5,1.7,76,0
0.5,1.7,74,0
0.5,2.6,76,0
0.8,2.1,74,0
1.5,2.3,70,0
2.9,1,62,0
5,2.2,66,0
6,3.8,68,0
5.7,3.8,65,0
6.2,3.2,61,0
5.7,3,63,0
5.2,3.4,69,0
4.7,2.7,73,0
4.6,2.6,75,0
3.8,2.6,75,0
3.2,2.5,80,0
2.5,1.8,81,0
2.3,2.3,81,0
2.3,1.9,81,0
1.6,1.2,82,0
1.4,0.5,77,0
1.1,0.7,78,0
1.9,2.8,79,0
2.2,3,79,0
2.3,3,80,0
1.6,1.9,82,0
0.9,3.2,86,0
1.8,3.3,80,0
1.9,4.4,80,0
3.2,3.1,72,0
3.8,2.9,54,0
4.6,5,38,0
5.3,3.8,33,0
5.9,2.9,32,0
5.5,3.5,37,0
3.5,4.3,46,0
2.1,3.7,52,0
1.3,3,56,0
0.8,1,59,0
-0.1,0.6,62,0
-0.9,0.6,68,0
-1.3,0.8,66,0
-1.6,2.1,64,0
-1.6,1.2,62,0
-1.4,0.8,65,0
-0.9,0.7,59,0
-0.9,1.9,56,0
-0.8,1.1,57,0
-0.8,1.6,56,0
-0.9,1.3,52,0
-1.2,1,88,0
-1.7,4.6,64,0
-1.5,2.2,58,0
-0.6,4,55,0
0.4,4.8,45,0
0.9,4.4,33,0
1.5,5,34,0
1.5,4.7,34,0
1,6.8,34,0
-0.1,4.7,35,0
-1.6,6.1,44,0
-3.4,7.1,52,0
-4.4,5.6,46,0
-4.9,4,46,0
-5.4,7.9,39,0
-6.2,7.1,31,0
-6.9,6.1,31,0
-7.4,4.7,33,0
-8,4.5,35,0
-8.4,3.8,37,0
-8.8,4.9,35,0
-9.1,5.7,35,0
-9.3,5.3,36,0
-9.5,4.5,38,0
-9.8,6.1,42,0
-9.5,5.1,41,0
-8.6,5.4,38,0
-7.9,4.5,36,0
-6.7,4.2,33,0
-6.2,6,33,0
-5.4,5.7,34,0
-4.3,4.4,33,0
-4.6,5.2,36,0
-5.7,4.9,39,0
-6.7,4.2,44,0
-7.2,5.4,46,0
-7.7,2.4,49,0
-8.3,3.2,52,0
-8.5,5.5,50,0
-8.6,4,52,0
-8.7,2.4,55,0
-8.6,1.1,57,0
-8.5,1.8,56,0
-8.6,1.7,57,0
-8.5,2.2,59,0
-8.4,1.7,59,0
-8.3,2.9,59,0
-8.8,1.6,63,0
-8.9,1.5,63,0
-7.6,3,54,0
-6.7,2.7,48,0
-5.3,3.4,43,0
-3.8,5,37,0
-3.4,6,34,0
-2.8,5.8,31,0
-2.2,5.1,28,0
-2,5.1,29,0
-3.1,4.3,32,0
-4.2,4.7,34,0
-4.7,4.6,38,0
-5.2,3.1,42,0
-5.7,2.4,46,0
-6.2,2.6,47,0
-6.6,2.6,50,0
-7.3,3.1,52,0
-8.1,2.1,56,0
-8.2,0.6,56,0
-8.4,1.1,57,0
-8.9,0.8,59,0
-9.2,1.9,55,0
-9.1,0.4,54,0
-8.9,0.4,57,0
-8.8,1,60,0
-7.6,2.5,58,0
-5.5,2.3,53,0
-3,2.5,43,0
-1.4,2.4,38,0
0,2.8,38,0
1.6,1.8,37,0
2.2,1,39,0
2.4,2.6,49,0
1.3,4.3,60,0
1,1.6,63,0
1,2.4,63,0
1.1,3,64,0
1,3.4,69,0
0.9,2.9,73,0
0.7,1,73,0
0.7,0.6,71,0
0.9,1.1,72,0
0.9,2.2,70,0
0.5,2.4,67,0
0.3,2.8,67,0
0.3,2.2,66,0
0.2,3.5,66,0
0.3,3,65,0
0.4,3.1,66,0
0.6,2.5,67,0
1.3,3.2,65,0
2.5,2.6,63,0
3.4,2.3,59,0
4.2,2.6,59,0
5.6,0.8,58,0
8.2,1.3,58,0
8.2,1.8,61,0
6.6,0.9,67,0
4.9,1.1,73,0
3.9,0.4,77,0
2.9,1.2,81,0
2.2,1.3,82,0
1.3,1.9,86,0
0.6,2.2,89,0
0.3,2.7,89,0
-0.3,2.4,92,0
-0.5,1.7,95,0
-0.7,2.3,95,0
-0.9,2.6,95,0
-0.9,2.7,94,0
-0.5,3.3,90,0
-0.2,3.4,87,0
0,3.9,86,0
0.6,3.4,82,0
2.3,3,77,0
4.2,3.7,70,0
6,3.1,60,0
6.2,3.6,60,0
7.4,3.2,53,0
7.9,2.3,52,0
7.5,2.7,52,0
7,2.9,53,0
6.3,2,55,0
6.1,0.5,53,0
6,0.9,58,0
6,1.6,62,0
5.8,1.6,66,0
5.1,2.8,77,0
4.1,1.9,89,0
3.1,3.1,94,0
2.4,3.4,97,0
1.7,3,98,0
1.4,3.3,98,0
0.9,4.5,94,0
-0.1,5.8,83,0
-1.8,5.4,76,0
-3.3,5.8,67,0
-4,5,53,0
-3.7,5.1,47,0
-3,4.4,38,0
-2.9,5.3,36,0
-2,4.7,32,0
-1.5,5.5,32,0
-1.5,5,29,0
-1.5,5.3,29,0
-3,4.5,31,0
-4.5,1.6,33,0
-5.4,4.1,38,0
-6.2,3.9,42,0
-6.7,3.7,45,0
-7.2,3,44,0
-7.4,3.3,42,0
-7.6,2.7,42,0
-7.8,2.5,40,0
-8.3,1,41,0
-8.7,0.7,40,0
-8.5,2.6,39,0
-8.5,2,40,0
-8.4,3,37,0
-8.8,1,37,0
-8.6,3,35,0
-7.8,2.7,34,0
-6.4,3.3,31,0
-5.2,3.9,30,0
-3.3,1.9,26,0
-2.2,3.2,26,0
-1.9,3.4,24,0
-1,2.9,24,0
-1.1,2.5,24,0
-2.3,3.5,27,0
-3.5,1.4,30,0
-3.9,2.7,31,0
-4.3,3.2,34,0
-4.7,4.2,33,0
-5.2,3.6,34,0
-6.2,2,41,0
-6.4,2.2,41,0
-6.9,2.3,44,0
-7.6,1.4,47,0
-8,2.1,50,0
-8.2,2.5,52,0
-8.7,2.3,55,0
-8.6,1.5,57,0
-9.2,0.6,57,0
-9.2,0.9,57,0
-8.2,2.3,46,0
-5.8,2.7,35,0
-5.2,4.3,33,0
-3.4,3.3,30,0
-2,3.8,30,0
-1.5,3.1,28,0
-0.2,3.8,27,0
-0.7,3.1,28,0
-1.3,3.4,32,0
-2.8,2.5,41,0
-3.4,1.6,45,0
-4.1,1.1,48,0
-4.2,1.7,53,0
-4.7,1.4,58,0
-4.8,0.8,62,0
-5.3,0.9,62,0
-5,1.2,66,0
-5.1,1.2,64,0
-5.4,1.2,65,0
-5.8,1,61,0
-6.1,1,65,0
-6.2,0.8,66,0
-6.5,0.7,66,0
-6.8,2.5,70,0
-5.9,1.5,64,0
-4.1,1.5,58,0
-1.3,0.9,47,0
0.9,2.3,43,0
1.3,3.7,40,0
3.1,3.1,38,0
3.2,3.1,39,0
3.2,3.3,42,0
2,3.4,50,0
0.8,3.2,59,0
-0.1,2.6,67,0
-0.7,1.9,70,0
-1.3,1.6,74,0
-1.4,1.2,78,0
-1.7,2.6,68,0
-2.6,1.4,56,0
-3.2,1.5,51,0
-3.8,2,47,0
-4,2.2,46,0
-4.6,2.5,50,0
-4.9,1.7,54,0
-5.2,1.4,51,0
-5.4,0.3,53,0
-5.5,1.5,53,0
-4.4,1.7,52,0
-1.7,0.6,45,0
1.5,2,44,0
2.8,2.2,39,0
3.8,3,33,0
4.3,6.2,36,0
4.2,5,45,0
4.1,4.7,48,0
3.5,3.5,53,0
2.6,3.1,61,0
2,2.8,68,0
1.4,1.5,74,0
1.2,2.4,76,0
1.2,2,76,0
0.9,0.9,81,0
0.4,1.3,82,0
1,2,80,0
1.4,1.5,78,0
1.9,1.3,78,0
2.1,2.2,80,0
1.8,2.9,83,0
1.6,3,82,0
0.3,5,80,0
-1.4,4.2,62,0
-2,3.5,64,0
-1.4,4.4,62,0
-0.5,4.1,58,0
0.1,4.8,53,0
0.9,4.7,50,0
1.8,4.1,44,0
2.3,4.3,41,0
2,3.7,39,0
1.2,4.3,42,0
0,5.7,45,0
-1.1,6,48,0
-2.1,2.8,50,0
-2.8,2.5,51,0
-3.3,2.6,51,0
-4,1.8,50,0
-4.3,2.1,48,0
-4.5,2.3,44,0
-4.8,2.6,42,0
-4.5,3.9,35,0
-5.1,1.6,38,0
-6.1,1.8,42,0
-6.6,1.3,45,0
-7.1,0.4,49,0
-7.2,0.8,51,0
-6.6,1,44,0
-3.8,1.7,38,0
-1.5,2.2,33,0
0.6,2.2,29,0
1.4,0.8,25,0
3.4,2.9,23,0
2.6,3.1,26,0
2.9,2.7,24,0
1.4,2.2,30,0
-0.3,2.2,34,0
-1.2,1.5,34,0
-2,1.8,37,0
-2.7,2.1,43,0
-3.2,0.8,42,0
-3.5,0.1,44,0
-3.8,1.3,46,0
-4,2.8,50,0
-4.3,1.4,50,0
-4.5,0.5,55,0
-4.8,2.2,56,0
-4.9,2.3,56,0
-4.8,1.8,56,0
-4.8,1.9,54,0
-4.2,2,51,0
-3.1,3.2,48,0
-1.8,2.2,43,0
0.5,2.9,38,0
2.6,2.2,33,0
4.1,2.3,30,0
4.9,2.6,26,0
5.4,1.1,23,0
5.2,2.1,24,0
4.5,1.9,24,0
3.3,0.7,25,0
2.6,0.4,33,0
2.1,0.6,35,0
1.6,1.3,35,0
1.1,2.6,39,0
1,1.4,39,0
0.9,1.3,42,0
0.7,1.6,42,0
0.4,0.8,45,0
0,2,46,0
0,1.2,48,0
-0.1,2.1,50,0
-0.3,0.7,46,0
0,0.8,47,0
0.3,1.1,49,0
0.7,2.5,48,0
1.4,1.7,44,0
2.5,1.4,34,0
3.8,1,34,0
4.7,1.7,32,0
6.1,0.8,30,0
5.4,2.3,36,0
4.6,1.8,36,0
4.2,1.9,38,0
3.8,0.6,40,0
3.6,1.4,40,0
3.5,1.1,38,0
3.5,1.5,39,0
3.3,0.5,37,0
3.1,1.7,32,0
2.9,1.6,40,0
2.7,0.8,38,0
2.1,0.6,41,0
1.5,2.6,39,0
0.4,0.6,51,0
-0.3,1.9,52,0
0.1,2.3,53,0
-0.4,1.5,59,0
-1.1,1.7,61,0
-0.1,2.2,57,0
1.3,0.5,52,0
3.2,2.7,50,0
5.6,1.9,42,0
7.5,2.9,37,0
8.3,3.5,36,0
8.6,2.6,35,0
8.3,3.9,36,0
6.8,3.2,45,0
4.3,4.4,61,0
3.3,2.8,60,0
2.4,1.9,56,0
1.7,1.2,60,0
1.4,0.5,62,0
0.9,2.1,71,0
1,1.7,82,0
1,1.9,84,0
0.4,0.8,83,0
1.1,2.9,86,0
1.6,2,82,0
1.9,2.3,82,0
1.9,0.9,84,0
2.2,2.2,82,0
2.4,2.9,80,0
2.6,5.6,79,0
1.9,3.5,89,0
1.9,3.3,82,0
2.8,5.6,63,0
3.2,6.7,60,0
2.2,4.9,61,0
1.1,4.6,77,0
1.1,6.9,64,0
1,5.7,64,0
0.6,4.7,66,0
0.5,5.4,66,0
-0.1,5.7,68,0
-1.1,6.1,67,0
-1.8,4.5,69,0
-2.4,4.9,65,0
-2.4,5.5,62,0
-3.3,5.7,62,0
-3.9,6.2,64,0
-4.8,5.2,59,0
-5.7,4.2,59,0
-6.2,2.7,60,0
-6.8,2.5,62,0
-7.3,3,63,0
-7.7,2.9,63,0
-7.2,2.5,57,0
-5.9,3.3,49,0
-4.6,4,40,0
-3.1,3.4,37,0
-2.3,4.7,34,0
-0.9,4.1,33,0
-1,5.1,31,0
-0.2,2.8,29,0
-0.7,3.7,32,0
-1.9,2.6,37,0
-2.5,2.8,46,0
-2.8,3.2,45,0
-3.3,2.6,39,0
-3.6,2.4,39,0
-4.1,1.4,42,0
-4.4,2.3,46,0
-4.9,1.9,42,0
-5.3,1.9,44,0
-5.6,1.2,47,0
-6.2,0.4,50,0
-6.4,1.5,55,0
-5.6,1.7,55,0
-4.9,3.2,52,0
-4.7,2.7,55,0
-4.1,2.2,55,0
-2.7,3.1,51,0
-1.4,2.4,49,0
0.4,2.6,45,0
1.8,1.3,46,0
1.9,1.9,47,0
1.7,2.8,64,0
1.7,3.4,65,0
1.5,3.5,73,0
1.1,3.3,87,0
0.5,1.2,97,1
0.3,0.7,99,3
0.3,2.8,100,4.5
0.5,2.2,100,5.1
0.9,2.9,98,4.8
1.1,3.8,94,4.6
1.2,4,91,4.6
0.9,3.9,93,4.6
0.9,3.6,92,4.6
1.1,3.9,89,4.6
1.1,3.8,86,4.4
0.8,3.4,82,4.3
0.3,3.2,80,4.3
-0.1,2.4,83,4.1
0.1,3,78,4
0.9,3.4,71,3.8
1.6,2.8,64,3.6
2.3,3.4,58,3.2
3,5.8,56,2.6
2.3,4.7,63,1.3
2.1,4.9,60,0.8
0.9,2.9,58,0.6
0.3,2,61,0.5
-0.5,2,58,0.5
-1.2,4.3,58,0.5
-1.9,2.4,57,0.5
-2.6,0.8,57,0.5
-3.1,1.3,59,0.5
-3.6,2.3,64,0.5
-4,0.9,60,0.5
-4.6,0.5,64,0.5
-5.2,0.2,68,0.5
-5.4,1,70,0.5
-5.9,2.4,69,0.5
-6,2.7,73,0.5
-6.1,1.2,74,0.5
-6.3,1.9,78,0.5
-6.4,2.5,78,0.5
-5.1,2.4,70,0.5
-2.6,2.2,61,0.5
-1,3.4,55,0.4
1,2,50,0.2
1.8,2.9,47,0
3.5,2.2,41,0
4.1,2,34,0
3.8,2.1,36,0
3.4,1.8,37,0
2.3,0.9,46,0
1.6,1.3,57,0
1.3,2,50,0
1.1,2.5,51,0
1.2,2.3,53,0
1.1,2.3,52,0
0.9,3.1,51,0
0.7,3.4,51,0
0.7,3.1,48,0
0.4,2.1,57,0
-0.1,1.6,64,0
-0.3,1.8,63,0
-0.5,1.5,66,0
-0.9,1.4,68,0
-1.1,2.2,69,0
-0.2,1.7,64,0
1.2,1.4,57,0
2.8,3.3,51,0
4,3.1,48,0
5.8,2.6,43,0
6.3,2.7,46,0
6.4,2.4,46,0
6.3,2.5,47,0
5.9,2.3,49,0
5.2,0.8,52,0
4.5,1.2,58,0
3.9,0.5,61,0
3.5,1.9,64,0
2.7,1.2,65,0
2.2,1.4,69,0
2.2,1,69,0
2.3,0.2,68,0
1.9,1.4,68,0
1.4,1.1,64,0
1.2,0.4,71,0
1,0.6,73,0
1,1.8,70,0
0.8,1.3,71,0
0.9,0.9,71,0
1,1.1,71,0
2.4,1.5,64,0
3.9,1.2,57,0
5.5,1.9,50,0
5.8,2.5,53,0
6.8,0.6,48,0
7.1,1.3,48,0
6.4,1.8,50,0
6.2,1.3,50,0
5.2,2.1,55,0
4.1,1.6,60,0
3.3,0.7,63,0
2.5,1.3,66,0
1.9,1.3,68,0
1,2.1,67,0
0.8,2.9,61,0
0,1.9,70,0
-0.3,2.4,68,0
-0.4,2.2,71,0
-0.5,2.5,67,0
-0.9,2.1,72,0
-1.2,2.3,74,0
-1.3,2.7,73,0
-1.4,3.3,78,0
-0.7,2.3,71,0
1.7,1.1,63,0
3.4,2.5,64,0
3.6,3.3,70,0
3.2,4,69,0
3.1,4,68,0
3.4,2.4,65,0
4.5,4.8,53,0
4.2,4.1,48,0
2.5,3.6,54,0
1.5,3.3,63,0
0.9,2.2,66,0
1.3,1.7,64,0
1.6,2.1,61,0
1.5,1.1,61,0
1.4,0.2,62,0
1.5,0.5,63,0
1.8,2.8,63,0
1.8,1.9,67,0
1.7,1.3,66,0
1.5,0.3,65,0
1.5,0.5,66,0
1.2,1,70,0
0.9,2.4,72,0
1.4,1.8,69,0
2.3,1,65,0
4.9,1.5,56,0
7,2.2,52,0
6.6,3,50,0
7.7,3.4,48,0
8.2,2.4,47,0
7.1,3.6,50,0
6.4,2.3,54,0
5,1.9,61,0
4.2,2.3,65,0
3.5,0.9,67,0
3,0.7,68,0
2.3,0.9,73,0
2,1.8,74,0
2,2.1,73,0
2,1.3,74,0
1.8,2.3,73,0
1.6,2.3,75,0
1.6,2.9,72,0
1.4,4.1,73,0
1.4,3.4,72,0
1.2,3.1,72,0
1.2,2.6,72,0
1.9,4.2,69,0
2.5,3.9,66,0
3.6,3.8,61,0
4.1,3.5,58,0
4.7,2.8,55,0
4.7,4.8,60,0
4.4,4,71,0
3.8,3.3,79,0
3.3,4.5,87,0
3.1,4.7,88,0
3.2,4.8,89,0
3.3,4.7,93,0
3.4,3.9,95,0
3.5,3.6,97,0
3.6,3.6,98,0
3.8,3.2,99,0
3.9,3.3,99,0
4,2.5,100,0
4.1,2.4,100,0
4.2,1.7,100,0
4.3,0.6,100,0
4.3,0.6,100,0
4.3,1.9,100,0
3.6,0.9,100,0
4,1.8,100,0
4.3,1.1,100,0
4.6,1.5,100,0
5.1,1.8,99,0
5.4,4,93,0
5.5,3.5,86,0
5.7,3.8,80,0
6.3,4.8,71,0
6.1,4.4,65,0
4.6,2.5,67,0
2.4,5.4,78,0
1.1,3.8,79,0
0.7,2.6,79,0
0.3,3.1,78,0
0.5,3.7,75,0
0.5,4,75,0
0.3,4.7,73,0
-0.4,3.9,72,0
-1.1,3.4,74,0
-1.7,2.7,75,0
-2.5,2.3,73,0
-3.5,3.6,72,0
-4.2,3.5,68,0
-5.2,4.7,66,0
-5.1,3.2,61,0
-4.4,4.7,58,0
-3.3,4.3,52,0
-2.1,4.3,45,0
-1.1,4.5,44,0
-0.8,4.4,40,0
-1,4.3,37,0
-1,4.3,37,0
-1.7,4.7,41,0
-3.3,4.3,45,0
-4.2,3.4,49,0
-4.9,2.6,49,0
-5.6,4.4,53,0
-6.2,3.1,54,0
-7.1,3.1,56,0
-7.3,1.6,56,0
-7.5,2.9,55,0
-7.9,1.5,56,0
-8.1,2.3,53,0
-8.6,0.5,55,0
-8.4,2.3,51,0
-8.9,3.3,53,0
-8.9,1.7,52,0
-9.1,2.2,53,0
-8.1,2.6,51,0
-5.4,3,44,0
-3.4,2,41,0
-1.4,1.2,39,0
0.3,1.8,36,0
1.2,2,35,0
2.5,2.4,33,0
2.2,3.6,37,0
0.3,3.2,43,0
-1.2,4.1,49,0
-2,1.5,55,0
-2.5,2.2,54,0
-3.2,0.2,55,0
-4,2.2,60,0
-3.9,2.1,57,0
-4.3,2.5,61,0
-4.3,1.9,62,0
-4.4,0.7,61,0
-4.3,0.2,61,0
-4,2.9,64,0
-3.8,2.6,61,0
-3.7,1.6,60,0
-3.7,2.8,62,0
-3.1,3.3,56,0
-2.3,3.1,54,0
-1.1,2,50,0
0,2.8,50,0
0.5,2.9,50,0
1.6,1.9,48,0
2.6,1.9,48,0
2.9,0.7,49,0
2,2.6,53,0
1.4,3,54,0
0.8,2.4,56,0
0.4,2.3,57,0
-0.3,2.1,59,0
-0.8,1.7,63,0
-1.1,1.6,64,0
-1.3,3.6,57,0
-1.7,4,58,0
-2.3,3.1,61,0
-3.1,3.4,61,0
